"# ""The 3DSC_ICSD without the ICSD data except for the ICSD ID.""",,,
formula_sc,tc,database_id_2,synth_doped
Ca0.075Cu1La1.925O4,9.2,ICSD-78287,True
Ca0.075Cu1La1.925O4,9.2,ICSD-75535,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78300,True
Ca0.075Cu1La1.925O4,9.2,ICSD-422968,True
Ca0.075Cu1La1.925O4,9.2,ICSD-422969,True
Ca0.075Cu1La1.925O4,9.2,ICSD-186588,True
Ca0.075Cu1La1.925O4,9.2,ICSD-69312,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78294,True
Ca0.075Cu1La1.925O4,9.2,ICSD-173895,True
Ca0.075Cu1La1.925O4,9.2,ICSD-69313,True
Ca0.075Cu1La1.925O4,9.2,ICSD-65865,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78299,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78237,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78194,True
Ca0.075Cu1La1.925O4,9.2,ICSD-173891,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78295,True
Ca0.075Cu1La1.925O4,9.2,ICSD-86971,True
Ca0.075Cu1La1.925O4,9.2,ICSD-74145,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78298,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78289,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78288,True
Ca0.075Cu1La1.925O4,9.2,ICSD-71795,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78292,True
Ca0.075Cu1La1.925O4,9.2,ICSD-173893,True
Ca0.075Cu1La1.925O4,9.2,ICSD-78293,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-80873,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-290861,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-23076,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-94575,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-94576,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-80874,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-80872,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-201256,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-56717,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-190332,True
Ca0.075Sr0.925Ti1O3,0.5,ICSD-80871,True
Ca0.087Cu1La1.912O4,16,ICSD-75535,True
Ca0.087Cu1La1.912O4,16,ICSD-86971,True
Ca0.08Cu1La1.92O4,15,ICSD-78290,True
Ca0.08Cu1La1.92O4,15,ICSD-78297,True
Ca0.08Cu1La1.92O4,15,ICSD-78296,True
Ca0.08Cu1La1.92O4,15,ICSD-78291,True
Ca0.08Cu1La1.92O4,15,ICSD-78287,True
Ca0.08Cu1La1.92O4,15,ICSD-75535,True
Ca0.08Cu1La1.92O4,15,ICSD-78300,True
Ca0.08Cu1La1.92O4,15,ICSD-422968,True
Ca0.08Cu1La1.92O4,15,ICSD-422969,True
Ca0.08Cu1La1.92O4,15,ICSD-186588,True
Ca0.08Cu1La1.92O4,15,ICSD-69312,True
Ca0.08Cu1La1.92O4,15,ICSD-78294,True
Ca0.08Cu1La1.92O4,15,ICSD-173895,True
Ca0.08Cu1La1.92O4,15,ICSD-69313,True
Ca0.08Cu1La1.92O4,15,ICSD-65865,True
Ca0.08Cu1La1.92O4,15,ICSD-78299,True
Ca0.08Cu1La1.92O4,15,ICSD-78237,True
Ca0.08Cu1La1.92O4,15,ICSD-78194,True
Ca0.08Cu1La1.92O4,15,ICSD-173891,True
Ca0.08Cu1La1.92O4,15,ICSD-78295,True
Ca0.08Cu1La1.92O4,15,ICSD-86971,True
Ca0.08Cu1La1.92O4,15,ICSD-74145,True
Ca0.08Cu1La1.92O4,15,ICSD-78298,True
Ca0.08Cu1La1.92O4,15,ICSD-78289,True
Ca0.08Cu1La1.92O4,15,ICSD-78288,True
Ca0.08Cu1La1.92O4,15,ICSD-71795,True
Ca0.08Cu1La1.92O4,15,ICSD-78292,True
Ca0.08Cu1La1.92O4,15,ICSD-173893,True
Ca0.08Cu1La1.92O4,15,ICSD-78293,True
Ca0.09Cu1La1.91O4,20,ICSD-78290,True
Ca0.09Cu1La1.91O4,20,ICSD-78297,True
Ca0.09Cu1La1.91O4,20,ICSD-78296,True
Ca0.09Cu1La1.91O4,20,ICSD-78291,True
Ca0.09Cu1La1.91O4,20,ICSD-78287,True
Ca0.09Cu1La1.91O4,20,ICSD-75535,True
Ca0.09Cu1La1.91O4,20,ICSD-78300,True
Ca0.09Cu1La1.91O4,20,ICSD-422968,True
Ca0.09Cu1La1.91O4,20,ICSD-422969,True
Ca0.09Cu1La1.91O4,20,ICSD-186588,True
Ca0.09Cu1La1.91O4,20,ICSD-69312,True
Ca0.09Cu1La1.91O4,20,ICSD-78294,True
Ca0.09Cu1La1.91O4,20,ICSD-173895,True
Ca0.09Cu1La1.91O4,20,ICSD-69313,True
Ca0.09Cu1La1.91O4,20,ICSD-65865,True
Ca0.09Cu1La1.91O4,20,ICSD-78299,True
Ca0.09Cu1La1.91O4,20,ICSD-78237,True
Ca0.09Cu1La1.91O4,20,ICSD-78194,True
Ca0.09Cu1La1.91O4,20,ICSD-173891,True
Ca0.09Cu1La1.91O4,20,ICSD-78295,True
Ca0.09Cu1La1.91O4,20,ICSD-86971,True
Ca0.09Cu1La1.91O4,20,ICSD-74145,True
Ca0.09Cu1La1.91O4,20,ICSD-78298,True
Ca0.09Cu1La1.91O4,20,ICSD-78289,True
Ca0.09Cu1La1.91O4,20,ICSD-78288,True
Ca0.09Cu1La1.91O4,20,ICSD-71795,True
Ca0.09Cu1La1.91O4,20,ICSD-78292,True
Ca0.09Cu1La1.91O4,20,ICSD-173893,True
Ca0.09Cu1La1.91O4,20,ICSD-78293,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78290,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78297,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78296,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78291,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78287,True
Ca0.113Cu1La1.887O4,20.1,ICSD-75535,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78300,True
Ca0.113Cu1La1.887O4,20.1,ICSD-422968,True
Ca0.113Cu1La1.887O4,20.1,ICSD-422969,True
Ca0.113Cu1La1.887O4,20.1,ICSD-186588,True
Ca0.113Cu1La1.887O4,20.1,ICSD-69312,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78294,True
Ca0.113Cu1La1.887O4,20.1,ICSD-173895,True
Ca0.113Cu1La1.887O4,20.1,ICSD-69313,True
Ca0.113Cu1La1.887O4,20.1,ICSD-65865,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78299,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78237,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78194,True
Ca0.113Cu1La1.887O4,20.1,ICSD-173891,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78295,True
Ca0.113Cu1La1.887O4,20.1,ICSD-86971,True
Ca0.113Cu1La1.887O4,20.1,ICSD-74145,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78298,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78289,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78288,True
Ca0.113Cu1La1.887O4,20.1,ICSD-71795,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78292,True
Ca0.113Cu1La1.887O4,20.1,ICSD-173893,True
Ca0.113Cu1La1.887O4,20.1,ICSD-78293,True
Ca0.115Cu1La1.885O4,23,ICSD-78290,True
Ca0.115Cu1La1.885O4,23,ICSD-78297,True
Ca0.115Cu1La1.885O4,23,ICSD-78296,True
Ca0.115Cu1La1.885O4,23,ICSD-78291,True
Ca0.115Cu1La1.885O4,23,ICSD-78287,True
Ca0.115Cu1La1.885O4,23,ICSD-75535,True
Ca0.115Cu1La1.885O4,23,ICSD-78300,True
Ca0.115Cu1La1.885O4,23,ICSD-422968,True
Ca0.115Cu1La1.885O4,23,ICSD-422969,True
Ca0.115Cu1La1.885O4,23,ICSD-186588,True
Ca0.115Cu1La1.885O4,23,ICSD-69312,True
Ca0.115Cu1La1.885O4,23,ICSD-78294,True
Ca0.115Cu1La1.885O4,23,ICSD-173895,True
Ca0.115Cu1La1.885O4,23,ICSD-69313,True
Ca0.115Cu1La1.885O4,23,ICSD-65865,True
Ca0.115Cu1La1.885O4,23,ICSD-78299,True
Ca0.115Cu1La1.885O4,23,ICSD-78237,True
Ca0.115Cu1La1.885O4,23,ICSD-78194,True
Ca0.115Cu1La1.885O4,23,ICSD-173891,True
Ca0.115Cu1La1.885O4,23,ICSD-78295,True
Ca0.115Cu1La1.885O4,23,ICSD-86971,True
Ca0.115Cu1La1.885O4,23,ICSD-74145,True
Ca0.115Cu1La1.885O4,23,ICSD-78298,True
Ca0.115Cu1La1.885O4,23,ICSD-78289,True
Ca0.115Cu1La1.885O4,23,ICSD-78288,True
Ca0.115Cu1La1.885O4,23,ICSD-71795,True
Ca0.115Cu1La1.885O4,23,ICSD-78292,True
Ca0.115Cu1La1.885O4,23,ICSD-173893,True
Ca0.115Cu1La1.885O4,23,ICSD-78293,True
Ca0.11Cu1La1.89O4,23,ICSD-78290,True
Ca0.11Cu1La1.89O4,23,ICSD-78297,True
Ca0.11Cu1La1.89O4,23,ICSD-78296,True
Ca0.11Cu1La1.89O4,23,ICSD-78291,True
Ca0.11Cu1La1.89O4,23,ICSD-78287,True
Ca0.11Cu1La1.89O4,23,ICSD-75535,True
Ca0.11Cu1La1.89O4,23,ICSD-78300,True
Ca0.11Cu1La1.89O4,23,ICSD-422968,True
Ca0.11Cu1La1.89O4,23,ICSD-422969,True
Ca0.11Cu1La1.89O4,23,ICSD-186588,True
Ca0.11Cu1La1.89O4,23,ICSD-69312,True
Ca0.11Cu1La1.89O4,23,ICSD-78294,True
Ca0.11Cu1La1.89O4,23,ICSD-173895,True
Ca0.11Cu1La1.89O4,23,ICSD-69313,True
Ca0.11Cu1La1.89O4,23,ICSD-65865,True
Ca0.11Cu1La1.89O4,23,ICSD-78299,True
Ca0.11Cu1La1.89O4,23,ICSD-78237,True
Ca0.11Cu1La1.89O4,23,ICSD-78194,True
Ca0.11Cu1La1.89O4,23,ICSD-173891,True
Ca0.11Cu1La1.89O4,23,ICSD-78295,True
Ca0.11Cu1La1.89O4,23,ICSD-86971,True
Ca0.11Cu1La1.89O4,23,ICSD-74145,True
Ca0.11Cu1La1.89O4,23,ICSD-78298,True
Ca0.11Cu1La1.89O4,23,ICSD-78289,True
Ca0.11Cu1La1.89O4,23,ICSD-78288,True
Ca0.11Cu1La1.89O4,23,ICSD-71795,True
Ca0.11Cu1La1.89O4,23,ICSD-78292,True
Ca0.11Cu1La1.89O4,23,ICSD-173893,True
Ca0.11Cu1La1.89O4,23,ICSD-78293,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78290,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78297,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78296,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78291,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78287,True
Ca0.125Cu1La1.875O4,23.85,ICSD-75535,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78300,True
Ca0.125Cu1La1.875O4,23.85,ICSD-422968,True
Ca0.125Cu1La1.875O4,23.85,ICSD-422969,True
Ca0.125Cu1La1.875O4,23.85,ICSD-186588,True
Ca0.125Cu1La1.875O4,23.85,ICSD-69312,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78294,True
Ca0.125Cu1La1.875O4,23.85,ICSD-173895,True
Ca0.125Cu1La1.875O4,23.85,ICSD-69313,True
Ca0.125Cu1La1.875O4,23.85,ICSD-65865,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78299,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78237,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78194,True
Ca0.125Cu1La1.875O4,23.85,ICSD-173891,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78295,True
Ca0.125Cu1La1.875O4,23.85,ICSD-86971,True
Ca0.125Cu1La1.875O4,23.85,ICSD-74145,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78298,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78289,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78288,True
Ca0.125Cu1La1.875O4,23.85,ICSD-71795,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78292,True
Ca0.125Cu1La1.875O4,23.85,ICSD-173893,True
Ca0.125Cu1La1.875O4,23.85,ICSD-78293,True
Ca0.12Cu1La1.88O4,24,ICSD-78290,True
Ca0.12Cu1La1.88O4,24,ICSD-78297,True
Ca0.12Cu1La1.88O4,24,ICSD-78296,True
Ca0.12Cu1La1.88O4,24,ICSD-78291,True
Ca0.12Cu1La1.88O4,24,ICSD-78287,True
Ca0.12Cu1La1.88O4,24,ICSD-75535,True
Ca0.12Cu1La1.88O4,24,ICSD-78300,True
Ca0.12Cu1La1.88O4,24,ICSD-422968,True
Ca0.12Cu1La1.88O4,24,ICSD-422969,True
Ca0.12Cu1La1.88O4,24,ICSD-186588,True
Ca0.12Cu1La1.88O4,24,ICSD-69312,True
Ca0.12Cu1La1.88O4,24,ICSD-78294,True
Ca0.12Cu1La1.88O4,24,ICSD-173895,True
Ca0.12Cu1La1.88O4,24,ICSD-69313,True
Ca0.12Cu1La1.88O4,24,ICSD-65865,True
Ca0.12Cu1La1.88O4,24,ICSD-78299,True
Ca0.12Cu1La1.88O4,24,ICSD-78237,True
Ca0.12Cu1La1.88O4,24,ICSD-78194,True
Ca0.12Cu1La1.88O4,24,ICSD-173891,True
Ca0.12Cu1La1.88O4,24,ICSD-78295,True
Ca0.12Cu1La1.88O4,24,ICSD-86971,True
Ca0.12Cu1La1.88O4,24,ICSD-74145,True
Ca0.12Cu1La1.88O4,24,ICSD-78298,True
Ca0.12Cu1La1.88O4,24,ICSD-78289,True
Ca0.12Cu1La1.88O4,24,ICSD-78288,True
Ca0.12Cu1La1.88O4,24,ICSD-71795,True
Ca0.12Cu1La1.88O4,24,ICSD-78292,True
Ca0.12Cu1La1.88O4,24,ICSD-173893,True
Ca0.12Cu1La1.88O4,24,ICSD-78293,True
Ca0.13Cu1La1.87O4,28,ICSD-78290,True
Ca0.13Cu1La1.87O4,28,ICSD-78297,True
Ca0.13Cu1La1.87O4,28,ICSD-78296,True
Ca0.13Cu1La1.87O4,28,ICSD-78291,True
Ca0.13Cu1La1.87O4,28,ICSD-78287,True
Ca0.13Cu1La1.87O4,28,ICSD-75535,True
Ca0.13Cu1La1.87O4,28,ICSD-78300,True
Ca0.13Cu1La1.87O4,28,ICSD-422968,True
Ca0.13Cu1La1.87O4,28,ICSD-422969,True
Ca0.13Cu1La1.87O4,28,ICSD-186588,True
Ca0.13Cu1La1.87O4,28,ICSD-69312,True
Ca0.13Cu1La1.87O4,28,ICSD-78294,True
Ca0.13Cu1La1.87O4,28,ICSD-173895,True
Ca0.13Cu1La1.87O4,28,ICSD-69313,True
Ca0.13Cu1La1.87O4,28,ICSD-65865,True
Ca0.13Cu1La1.87O4,28,ICSD-78299,True
Ca0.13Cu1La1.87O4,28,ICSD-78237,True
Ca0.13Cu1La1.87O4,28,ICSD-78194,True
Ca0.13Cu1La1.87O4,28,ICSD-173891,True
Ca0.13Cu1La1.87O4,28,ICSD-78295,True
Ca0.13Cu1La1.87O4,28,ICSD-86971,True
Ca0.13Cu1La1.87O4,28,ICSD-74145,True
Ca0.13Cu1La1.87O4,28,ICSD-78298,True
Ca0.13Cu1La1.87O4,28,ICSD-78289,True
Ca0.13Cu1La1.87O4,28,ICSD-78288,True
Ca0.13Cu1La1.87O4,28,ICSD-71795,True
Ca0.13Cu1La1.87O4,28,ICSD-78292,True
Ca0.13Cu1La1.87O4,28,ICSD-173893,True
Ca0.13Cu1La1.87O4,28,ICSD-78293,True
Ca0.14Cu1La1.86O4,32,ICSD-78290,True
Ca0.14Cu1La1.86O4,32,ICSD-78297,True
Ca0.14Cu1La1.86O4,32,ICSD-78296,True
Ca0.14Cu1La1.86O4,32,ICSD-78291,True
Ca0.14Cu1La1.86O4,32,ICSD-78287,True
Ca0.14Cu1La1.86O4,32,ICSD-75535,True
Ca0.14Cu1La1.86O4,32,ICSD-78300,True
Ca0.14Cu1La1.86O4,32,ICSD-422968,True
Ca0.14Cu1La1.86O4,32,ICSD-422969,True
Ca0.14Cu1La1.86O4,32,ICSD-186588,True
Ca0.14Cu1La1.86O4,32,ICSD-69312,True
Ca0.14Cu1La1.86O4,32,ICSD-78294,True
Ca0.14Cu1La1.86O4,32,ICSD-173895,True
Ca0.14Cu1La1.86O4,32,ICSD-69313,True
Ca0.14Cu1La1.86O4,32,ICSD-65865,True
Ca0.14Cu1La1.86O4,32,ICSD-78299,True
Ca0.14Cu1La1.86O4,32,ICSD-78237,True
Ca0.14Cu1La1.86O4,32,ICSD-78194,True
Ca0.14Cu1La1.86O4,32,ICSD-173891,True
Ca0.14Cu1La1.86O4,32,ICSD-78295,True
Ca0.14Cu1La1.86O4,32,ICSD-86971,True
Ca0.14Cu1La1.86O4,32,ICSD-74145,True
Ca0.14Cu1La1.86O4,32,ICSD-78298,True
Ca0.14Cu1La1.86O4,32,ICSD-78289,True
Ca0.14Cu1La1.86O4,32,ICSD-78288,True
Ca0.14Cu1La1.86O4,32,ICSD-71795,True
Ca0.14Cu1La1.86O4,32,ICSD-78292,True
Ca0.14Cu1La1.86O4,32,ICSD-173893,True
Ca0.14Cu1La1.86O4,32,ICSD-78293,True
Ca0.15Cu1La1.85O3.942,19,ICSD-86973,True
Ca0.15Cu1La1.85O3.942,19,ICSD-86974,True
Ca0.15Cu1La1.85O3.942,19,ICSD-69286,True
Ca0.15Cu1La1.85O3.942,19,ICSD-86972,True
Ca0.15Cu1La1.85O3.942,19,ICSD-69313,True
Ca0.15Cu1La1.85O3.942,19,ICSD-86970,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-74157,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-66586,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-71477,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-66089,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-80711,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-74156,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-66587,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-74079,True
Ca0.15Cu3Pb2Sr2Y0.85O8,47,ICSD-74155,False
Ca0.16Cu1La1.84O4,34,ICSD-78290,True
Ca0.16Cu1La1.84O4,34,ICSD-78297,True
Ca0.16Cu1La1.84O4,34,ICSD-78296,True
Ca0.16Cu1La1.84O4,34,ICSD-78291,True
Ca0.16Cu1La1.84O4,34,ICSD-78287,True
Ca0.16Cu1La1.84O4,34,ICSD-75535,True
Ca0.16Cu1La1.84O4,34,ICSD-78300,True
Ca0.16Cu1La1.84O4,34,ICSD-422968,True
Ca0.16Cu1La1.84O4,34,ICSD-422969,True
Ca0.16Cu1La1.84O4,34,ICSD-186588,True
Ca0.16Cu1La1.84O4,34,ICSD-69312,True
Ca0.16Cu1La1.84O4,34,ICSD-78294,True
Ca0.16Cu1La1.84O4,34,ICSD-173895,True
Ca0.16Cu1La1.84O4,34,ICSD-69313,True
Ca0.16Cu1La1.84O4,34,ICSD-65865,True
Ca0.16Cu1La1.84O4,34,ICSD-78299,True
Ca0.16Cu1La1.84O4,34,ICSD-78237,True
Ca0.16Cu1La1.84O4,34,ICSD-78194,True
Ca0.16Cu1La1.84O4,34,ICSD-173891,True
Ca0.16Cu1La1.84O4,34,ICSD-78295,True
Ca0.16Cu1La1.84O4,34,ICSD-86971,True
Ca0.16Cu1La1.84O4,34,ICSD-74145,True
Ca0.16Cu1La1.84O4,34,ICSD-78298,True
Ca0.16Cu1La1.84O4,34,ICSD-78289,True
Ca0.16Cu1La1.84O4,34,ICSD-78288,True
Ca0.16Cu1La1.84O4,34,ICSD-71795,True
Ca0.16Cu1La1.84O4,34,ICSD-78292,True
Ca0.16Cu1La1.84O4,34,ICSD-173893,True
Ca0.16Cu1La1.84O4,34,ICSD-78293,True
Ca0.17Cu1La1.83O4,34,ICSD-78290,True
Ca0.17Cu1La1.83O4,34,ICSD-78297,True
Ca0.17Cu1La1.83O4,34,ICSD-78296,True
Ca0.17Cu1La1.83O4,34,ICSD-78291,True
Ca0.17Cu1La1.83O4,34,ICSD-78287,True
Ca0.17Cu1La1.83O4,34,ICSD-75535,True
Ca0.17Cu1La1.83O4,34,ICSD-78300,True
Ca0.17Cu1La1.83O4,34,ICSD-422968,True
Ca0.17Cu1La1.83O4,34,ICSD-422969,True
Ca0.17Cu1La1.83O4,34,ICSD-186588,True
Ca0.17Cu1La1.83O4,34,ICSD-69312,True
Ca0.17Cu1La1.83O4,34,ICSD-78294,True
Ca0.17Cu1La1.83O4,34,ICSD-173895,True
Ca0.17Cu1La1.83O4,34,ICSD-69313,True
Ca0.17Cu1La1.83O4,34,ICSD-65865,True
Ca0.17Cu1La1.83O4,34,ICSD-78299,True
Ca0.17Cu1La1.83O4,34,ICSD-78237,True
Ca0.17Cu1La1.83O4,34,ICSD-78194,True
Ca0.17Cu1La1.83O4,34,ICSD-173891,True
Ca0.17Cu1La1.83O4,34,ICSD-78295,True
Ca0.17Cu1La1.83O4,34,ICSD-86971,True
Ca0.17Cu1La1.83O4,34,ICSD-74145,True
Ca0.17Cu1La1.83O4,34,ICSD-78298,True
Ca0.17Cu1La1.83O4,34,ICSD-78289,True
Ca0.17Cu1La1.83O4,34,ICSD-78288,True
Ca0.17Cu1La1.83O4,34,ICSD-71795,True
Ca0.17Cu1La1.83O4,34,ICSD-78292,True
Ca0.17Cu1La1.83O4,34,ICSD-173893,True
Ca0.17Cu1La1.83O4,34,ICSD-78293,True
Ca0.17Cu1Tm1.83O3.99,30,ICSD-158754,True
Ca0.17Cu1Tm1.83O4,30,ICSD-158754,True
Ca0.18Cu1La1.82O4,33,ICSD-78290,True
Ca0.18Cu1La1.82O4,33,ICSD-78297,True
Ca0.18Cu1La1.82O4,33,ICSD-78296,True
Ca0.18Cu1La1.82O4,33,ICSD-78291,True
Ca0.18Cu1La1.82O4,33,ICSD-78287,True
Ca0.18Cu1La1.82O4,33,ICSD-75535,True
Ca0.18Cu1La1.82O4,33,ICSD-78300,True
Ca0.18Cu1La1.82O4,33,ICSD-422968,True
Ca0.18Cu1La1.82O4,33,ICSD-422969,True
Ca0.18Cu1La1.82O4,33,ICSD-186588,True
Ca0.18Cu1La1.82O4,33,ICSD-69312,True
Ca0.18Cu1La1.82O4,33,ICSD-78294,True
Ca0.18Cu1La1.82O4,33,ICSD-173895,True
Ca0.18Cu1La1.82O4,33,ICSD-69313,True
Ca0.18Cu1La1.82O4,33,ICSD-65865,True
Ca0.18Cu1La1.82O4,33,ICSD-78299,True
Ca0.18Cu1La1.82O4,33,ICSD-78237,True
Ca0.18Cu1La1.82O4,33,ICSD-78194,True
Ca0.18Cu1La1.82O4,33,ICSD-173891,True
Ca0.18Cu1La1.82O4,33,ICSD-78295,True
Ca0.18Cu1La1.82O4,33,ICSD-86971,True
Ca0.18Cu1La1.82O4,33,ICSD-74145,True
Ca0.18Cu1La1.82O4,33,ICSD-78298,True
Ca0.18Cu1La1.82O4,33,ICSD-78289,True
Ca0.18Cu1La1.82O4,33,ICSD-78288,True
Ca0.18Cu1La1.82O4,33,ICSD-71795,True
Ca0.18Cu1La1.82O4,33,ICSD-78292,True
Ca0.18Cu1La1.82O4,33,ICSD-173893,True
Ca0.18Cu1La1.82O4,33,ICSD-78293,True
Ca0.19Cu1La1.81O4,32,ICSD-78290,True
Ca0.19Cu1La1.81O4,32,ICSD-78297,True
Ca0.19Cu1La1.81O4,32,ICSD-78296,True
Ca0.19Cu1La1.81O4,32,ICSD-78291,True
Ca0.19Cu1La1.81O4,32,ICSD-78287,True
Ca0.19Cu1La1.81O4,32,ICSD-75535,True
Ca0.19Cu1La1.81O4,32,ICSD-78300,True
Ca0.19Cu1La1.81O4,32,ICSD-422968,True
Ca0.19Cu1La1.81O4,32,ICSD-422969,True
Ca0.19Cu1La1.81O4,32,ICSD-186588,True
Ca0.19Cu1La1.81O4,32,ICSD-69312,True
Ca0.19Cu1La1.81O4,32,ICSD-78294,True
Ca0.19Cu1La1.81O4,32,ICSD-173895,True
Ca0.19Cu1La1.81O4,32,ICSD-69313,True
Ca0.19Cu1La1.81O4,32,ICSD-65865,True
Ca0.19Cu1La1.81O4,32,ICSD-78299,True
Ca0.19Cu1La1.81O4,32,ICSD-78237,True
Ca0.19Cu1La1.81O4,32,ICSD-78194,True
Ca0.19Cu1La1.81O4,32,ICSD-173891,True
Ca0.19Cu1La1.81O4,32,ICSD-78295,True
Ca0.19Cu1La1.81O4,32,ICSD-86971,True
Ca0.19Cu1La1.81O4,32,ICSD-74145,True
Ca0.19Cu1La1.81O4,32,ICSD-78298,True
Ca0.19Cu1La1.81O4,32,ICSD-78289,True
Ca0.19Cu1La1.81O4,32,ICSD-78288,True
Ca0.19Cu1La1.81O4,32,ICSD-71795,True
Ca0.19Cu1La1.81O4,32,ICSD-78292,True
Ca0.19Cu1La1.81O4,32,ICSD-173893,True
Ca0.19Cu1La1.81O4,32,ICSD-78293,True
Ca0.1Cu1La1.9O3.967,20,ICSD-86973,True
Ca0.1Cu1La1.9O3.967,20,ICSD-86974,True
Ca0.1Cu1La1.9O3.967,20,ICSD-69286,True
Ca0.1Cu1La1.9O3.967,20,ICSD-86972,True
Ca0.1Cu1La1.9O3.967,20,ICSD-69313,True
Ca0.1Cu1La1.9O3.967,20,ICSD-86970,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78290,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78297,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78296,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78291,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78287,True
Ca0.1Cu1La1.9O4,20.5,ICSD-75535,False
Ca0.1Cu1La1.9O4,20.5,ICSD-78300,True
Ca0.1Cu1La1.9O4,20.5,ICSD-422968,True
Ca0.1Cu1La1.9O4,20.5,ICSD-422969,True
Ca0.1Cu1La1.9O4,20.5,ICSD-186588,True
Ca0.1Cu1La1.9O4,20.5,ICSD-69312,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78294,True
Ca0.1Cu1La1.9O4,20.5,ICSD-173895,True
Ca0.1Cu1La1.9O4,20.5,ICSD-69313,True
Ca0.1Cu1La1.9O4,20.5,ICSD-65865,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78299,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78237,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78194,True
Ca0.1Cu1La1.9O4,20.5,ICSD-173891,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78295,True
Ca0.1Cu1La1.9O4,20.5,ICSD-86971,True
Ca0.1Cu1La1.9O4,20.5,ICSD-74145,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78298,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78289,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78288,True
Ca0.1Cu1La1.9O4,20.5,ICSD-71795,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78292,True
Ca0.1Cu1La1.9O4,20.5,ICSD-173893,True
Ca0.1Cu1La1.9O4,20.5,ICSD-78293,True
